"2C","20-21","2","Wash basin","199779.58","Help / Fund / Relief Work","","",""
"2C","20-21","3","Wash basin","199779.58","Help / Fund / Relief Work","","",""
"2C","20-21","4","Library shed","179573.78","Library","","",""
"2C","20-21","5","Toilet repairs","141685","Toilet","","",""
"2C","20-21","6","Drainage works","138656","Drainage","","",""
"2C","20-21","7","Drainage works","143724.35","Drainage","","",""
"2C","20-21","8","Paver Blocks","148541.79","Pavement blocks","","",""
"2C","20-21","9","Concretization work","143794.73","Concretization","","",""
"2D","20-21","1","Benches","125384","Benches","","",""
"2D","20-21","2","Benches","125505","Benches","","",""
"2D","20-21","3","Rada Roda cleaning work","200000","Cleaning","","",""
"2D","20-21","4","Rada Roda cleaning work","145738.84","Cleaning","","",""
"2D","20-21","5","Convex mirrors-Roads","149788.8","Traffic","","",""
"2D","20-21","6","Nameplates","139274.37","Nameplates","","",""
"2D","20-21","7","Nameplates","137038.95","Nameplates","","",""
"2D","20-21","8","Fogging Machine","200000","Cleaning","","",""
"2D","20-21","9","Grass Cutting Machine","200000","Garden","","",""
"6A","20-21","1","Rada Roda cleaning work","145083.52","Cleaning","","",""
"6A","20-21","2","Drainage works","135362","Drainage","","",""
"6A","20-21","3","Toilet repairs","153075","Toilet","","",""
"6A","20-21","4","Drainage works","137628","Drainage","","",""
"6A","20-21","5","Toilet repairs","120820.86","Toilet","","",""
"6A","20-21","6","Samaj Mandir repairs","117737","Buildings","","",""
"6A","20-21","7","Drainage works","118956","Drainage","","",""
"6A","20-21","8","Toilet repairs","120151.02","Toilet","","",""
"6A","20-21","9","Drainage works","118953","Drainage","","",""
"6A","20-21","10","samaj Mandir repairs","118235","Buildings","","",""
"6B","20-21","1","Toilet repairs","197284.45","Toilet","","",""
"6B","20-21","2","Toilet repairs","119399.9","Toilet","","",""
"6B","20-21","3","Drainage works","179246.75","Drainage","","",""
"6B","20-21","4","Toilet repairs","176848.79","Toilet","","",""
"6B","20-21","5","Drainage works","179282.48","Drainage","","",""
"6B","20-21","6","Drainage works","179583.89","Drainage","","",""
"6B","20-21","7","Rada Roda cleaning work","189219.93","Cleaning","","",""
"6B","20-21","8","Toilet repairs","179177","Toilet","","",""
"6B","20-21","9","Drainage works","179592.56","Drainage","","",""
"6B","20-21","10","Drainage works","179177.52","Drainage","","",""
"6C","20-21","1","Covid Work","200000","Help / Fund / Relief Work","","",""
"6C","20-21","2","Sanitizer stand","199890.14","Help / Fund / Relief Work","","",""
"6C","20-21","3","Sanitizer stand","199890.14","Help / Fund / Relief Work","","",""
"6C","20-21","4","Electrical works","81495.39","Electrification","","",""
"6C","20-21","5","Drainage works","150259","Drainage","","",""
"6C","20-21","6","Road works","152145","Road","","",""
"6C","20-21","7","Drainage works","150623","Drainage","","",""
"6C","20-21","8","Gym Equipments","172992.66","Gym","","",""
"6C","20-21","9","Paver Blocks","173903.21","Pavement blocks","","",""
"6D","20-21","1","Masks distribution","200000","Help / Fund / Relief Work","","",""
"6D","20-21","2","Water Tank","199558.04","Water supply","","",""
"6D","20-21","3","Toilet repairs","192363.45","Toilet","","",""
"6D","20-21","4","Drainage works","199590.65","Drainage","","",""
"6D","20-21","5","Drainage works","199186.36","Drainage","","",""
"6D","20-21","6","Drainage works","199524.49","Drainage","","",""
"6D","20-21","7","Street lights","114121.73","Electrification","","",""
"6D","20-21","8","Toilet repairs","163655.21","Toilet","","",""
"6D","20-21","9","Electrical works","176841.97","Electrification","","",""
"1C","21-22","1","Drainage works","115529.79","Drainage","No Issue","",""
"1C","21-22","2","Drainage works","109370.8","Drainage","No Issue","",""
"1C","21-22","3","Drainage works","109870.99","Drainage","No Issue","",""
"1C","21-22","4","Drainage works","178421","Drainage","Open","Tender amount taken in absence of actual amount",""
"1C","21-22","5","Electrical works","197569.99","Electrification","No Issue","",""
"1C","21-22","6","Electrical works","197669.17","Electrification","No Issue","",""
"1C","21-22","7","Electrical works","198102.54","Electrification","No Issue","",""
"1C","21-22","8","Electrical works","198140.04","Electrification","No Issue","",""
"6D","21-22","1","Toilet repairs","198655.29","Toilet","No Issue","",""
"6D","21-22","2","Drainage works","199161.36","Drainage","No Issue","",""
"6D","21-22","3","Drainage works","199112.18","Drainage","No Issue","",""
"6D","21-22","4","Drainage works","198179.97","Drainage","No Issue","",""
