"38D","19-20","126","Electrification","853056.29","Electrification","","","","","","","","","","","","","","","","","","","",""
"38D","19-20","127","Electrification","551572.5","Electrification","","","","","","","","","","","","","","","","","","","",""
"38D","19-20","128","Electricity Poles installation","618966.84","Electrification","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","129","Monsoon Lines Laying","987920","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","130","Road Tarring","392373","Road","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","131","Blocks repairs","444655.45","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","132","Drainage lines installation","997288","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","133","Drainage lines installation","821435","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","134","Drainage Line cleaning","992593","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","135","Drainage Line Repairs and Chamber levelling","889083","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","136","Drainage lines installation","983070","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","137","Drainage lines installation","410682","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","138","Drainage Line repairs and sludge cleaning","488540","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","139","Drainage lines installation","403048","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","140","Drainage related maintainence","432622","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","141","Electricity Poles installation","362796.84","Electrification","","","","","","","","","","","","","","","","","","","",""
"41A","19-20","142","Street Light Junction Box replacement","374736.6","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","143","Monsoon line laying","917936","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","144","Monsoon line laying","783559","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","145","Monsoon line repairs and related works","824124","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","146","Monsoon line laying","919562","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","147","Road repairs related works","860146.2","Road","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","148","Concretization","860347.13","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","149","Concretization","899596.25","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","150","Concretization","865704","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","151","Concretization","937425","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","152","Concretization","872403","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","153","Concretization","852613.55","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","154","Concretization","999344","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","155","Divider Painting, Speed Breaker making, Bollard installation and traffic improvement works","898032","Traffic","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","156","Thermoplastic paints","999555","Traffic","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","157","Garbage Removal","871643.71","Cleaning","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","158","Garbage Removal","999996","Cleaning","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","159","Pavement Blocks laying","960162","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","160","Footpath Development","860314","Footpath","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","161","Roads Tarring","846608","Road","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","162","Roads Tarring","785569","Road","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","163","Road construction","409779.3","Road","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","164","Thermoplastic paints","405437","Traffic","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","165","Concretization","444234.2","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","166","Drainage lines installation","869736","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","167","Drainage lines installation","994607","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","168","Drainage lines installation","896453","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","169","Drainage Lines Cleaning and Maintainence","973820","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","170","Drainage Lines Cleaning and Maintainence","998892","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","171","Drainage Line and Chambers repairs related work","889376","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","172","Drainage Line repairs and sludge cleaning","889852","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","173","Drainage line replacement and chamber levelling","989738","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","174","Drainage lines installation","985535","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","175","Drainage Line and Chambers repairs related work","821746","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","176","Naala Cleaning","874384","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","177","Naala Cleaning","876118","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","178","Drainage lines installation","265544","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","179","Drainage line replacement and chamber levelling","493287","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","180","Drainage lines installation","248580","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","181","Library Development","882529","Library","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","182","Bus stop construction","896955.65","BusStop","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","183","Walls colouring , Slogan writing and related works","697407.19","Colouring","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","184","Ganesh Visarjan Ghat repairs and related works","839449.12","Ganeshotsav","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","185","Nameplates Installation","486440","Nameplates","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","186","Naala Cleaning","874384","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","187","Naala Cleaning","876118","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","188","Toilets repairs","850063","Toilet","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","189","Lighting related","574326","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","190","High Mast Bulbs","216084","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","191","CCTV camera installation","989711","CCTV","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","192","Electrification","401067.6","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","193","Electrification","734805","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","194","Garden Electrification","659828","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","195","Lighting related","765704","Electrification","","","","","","","","","","","","","","","","","","","",""
"41B","19-20","196","Electrification","727918.55","Electrification","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","197","Road development","854944","Road","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","198","Blocks repairs","417294","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","199","Traffic Related Works","495170","Traffic","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","200","Road development","216197.74","Road","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","201","Blocks repairs","498259","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","202","Road development","410520.55","Road","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","203","Drainage lines installation","890262","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","204","Drainage lines installation","798237","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","205","Drainage Line cleaning and Chamber levelling","918272","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","206","Drainage Line related works","477735","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","207","Drainage Line related works","488196","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","208","Chamber repairs and cleaning","488212","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","209","Electrification","790552","Electrification","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","210","Electrification","645267","Electrification","","","","","","","","","","","","","","","","","","","",""
"41C","19-20","211","Electricity poles Installation","846921.28","Electrification","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","212","Road development","810829.25","Road","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","213","Road development","887301.31","Road","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","214","Road repairs related works","623546.97","Road","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","215","Blocks repairs","491100.83","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","216","Blocks repairs","371549.7","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","217","Drainage lines installation","915944","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","218","Drainage lines installation","889952","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","219","Drainage Line cleaning and Chamber levelling","884341","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","220","Drainage lines installation","810881","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","221","Drainage lines installation","797145","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","222","Drainage Line cleaning and Chamber levelling","983597","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","223","Drainage Line cleaning and Chamber levelling","983597","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","224","Drainage lines installation","890010","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","225","Drainage lines installation","884133","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","226","Drainage lines installation","890102","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","227","Drainage related maintainence","494372","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","228","Drainage related maintainence","424892","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","229","Drainage related maintainence","488590","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","230","Naala Cleaning","310950","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","19-20","231","Street Light Junction Box replacement","370129.2","Electrification","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","1","Concretization","871585.17","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","2","Concretization","986879.85","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","3","Concretization","443543.32","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","4","Drainage lines installation","795521.49","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","5","Drainage lines installation","795182.26","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","6","Drainage lines installation","794771.12","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","7","Drainage lines development","419188.15","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","8","Public Health Center cleaning","389844.97","Medical","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","9","Public Health Center health related works","372835.79","Medical","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","10","Electrification","618025","Electrification","","","","","","","","","","","","","","","","","","","",""
"38A","20-21","11","Electrification","737508","Electrification","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","12","CCTV camera installation","988524.1","CCTV","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","13","Electricity poles Installation","412838.7","Electrification","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","14","Drainage lines installation","712773.98","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","15","Chamber repairs and cleaning","900000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","16","Chamber repairs and cleaning","889154.53","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","17","Drainage lines installation","891213.88","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","18","Drainage lines installation","900586.86","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","19","Drainage lines installation","889425.13","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","20","Concretization","891798.26","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","21","Concretization","888513.65","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","22","Concretization","838394.65","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","23","Concretization","878760.82","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","24","Blocks repairs","908739.23","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","25","Flooring","886158.73","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","26","Garbage Removal","236912.86","Cleaning","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","27","Drainage lines installation","820776.07","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","28","Drainage lines installation","887400.71","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","29","Concretization","895548.54","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","30","Concretization","889192.11","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","31","Drainage lines installation","847286.62","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","32","Chamber repairs and cleaning","884886.3","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","33","Drainage lines installation","890682.16","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","34","Drainage lines installation","897018.87","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","35","Concretization","917767.36","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","36","Concretization","873626.56","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","37","Drainage Related maintainence","890662.5","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","20-21","38","Drainage lines installation","888349.02","Drainage","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","39","Road Tarring","864326.57","Road","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","40","Concretization","740487.47","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","41","Concretization","740725.57","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","42","Concretization","740566.28","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","43","Concretization","740951.83","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","44","Concretization","889713.32","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","45","Concretization","740472.15","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","46","Concretization","802728.29","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","47","Drainage lines installation","765615.63","Drainage","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","48","Drainage lines installation","734842.54","Drainage","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","49","Drainage lines installation","790419.2","Drainage","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","50","Drainage lines installation","499248.42","Drainage","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","51","Drainage lines installation","777640.47","Drainage","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","52","Electrification","387805.07","Electrification","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","53","Electrification","678432.43","Electrification","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","54","Concretization","741320.53","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","55","Concretization","899923.89","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","56","Concretization","898880.38","Concretization","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","57","Road Tarring","898427.83","Road","","","","","","","","","","","","","","","","","","","",""
"38C","20-21","58","Drainage lines installation","790419.2","Drainage","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","59","Drainage lines installation","991419.34","Drainage","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","60","Concretization","999650.57","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","61","Concretization","899504.06","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","62","Road development","898503.1","Road","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","63","Road development","999726.73","Road","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","64","Road development","899160.41","Road","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","65","Concretization","899413.45","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","66","Concretization","900000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","67","Concretization","988999.1","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","68","Concretization","899863.65","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","69","Mahila Bachat Gat Building work","983623.09","BachatGat","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","70","Swimming Pool Repairs","891565.92","Maintenance","Resolved","Reconfirm Expense Code","Repairs are in 'Maintainance'","","","","","","","","","","","","","","","","",""
"38D","20-21","71","Concretization","988410.04","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","72","Concretization","900000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","73","Concretization","899780.03","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","74","Concretization","999993.29","Concretization","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","75","Sports Complex work","798925.97","Buildings","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","76","Electrification","737609.6","Electrification","","","","","","","","","","","","","","","","","","","",""
"38D","20-21","77","Concretization","999574.41","Concretization","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","78","Road development","735063.1","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","79","Road development","660467.89","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","80","Road development","735125.4","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","81","Drainage lines installation","653720.34","Drainage","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","82","Road development","727990.06","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","83","Road development","892713.84","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","84","Road development","887684.29","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","85","Blocks repairs","999840.64","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","86","Road development","680807.63","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","87","Road development","888944.56","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","88","Road development","509291.45","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","89","Road development","883336.63","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","90","Road development","878696.26","Road","","","","","","","","","","","","","","","","","","","",""
"41A","20-21","91","Blocks repairs","771519.55","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","92","Concretization","384887.12","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","93","Concretization","735490.25","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","94","Roads Tarring","854275.23","Road","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","95","Concretization","777186.01","Concretization","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","96","Developmental works","778447.61","Development work","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","97","Drainage lines installation","444468.69","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","98","Drainage lines installation","762831.65","Drainage","","","","","","","","","","","","","","","","","","","",""
"41B","20-21","99","Drainage related maintainence","697082.44","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","100","Roads Tarring","861616.34","Road","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","101","Road development","85613.22","Road","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","102","Road development","887898.39","Road","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","103","Road development","890565.41","Road","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","104","Drainage lines installation","794714.71","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","105","Drainage lines installation","779867.66","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","106","Drainage related maintainence","750725.57","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","107","Drainage lines installation","785208.88","Drainage","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","108","Road development","699154.46","Road","","","","","","","","","","","","","","","","","","","",""
"41C","20-21","109","Electrification","547016.74","Electrification","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","110","Road development","738951.29","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","111","Roads Tarring","736704.15","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","112","Roads Tarring","890429.19","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","113","Blocks repairs","889863.73","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","114","Road development","894353.92","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","115","Road development","900000","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","116","Road development","891331.11","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","117","Road repairs related works","934386.1","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","118","Road development","862559.94","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","119","Thermoplastic paints","717684.86","Traffic","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","120","Road development","886267.36","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","121","Blocks repairs","784725.43","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","122","Roads Tarring","888511.01","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","123","Roads Tarring","884232.34","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","124","Road development","865913.56","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","125","Road development","893090.2","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","126","Road development","862559.94","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","127","Road development","877187.67","Road","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","128","Drainage lines installation","779784.15","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","129","Drainage lines installation","882821.94","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","130","Drainage Line Repairs and Chamber levelling","868363.79","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","131","Drainage lines installation","877789.3","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","132","Drainage lines installation","800947.18","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","133","Drainage lines installation","790588.71","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","134","Drainage related maintainence","789978.2","Drainage","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","135","Electrification","630706.58","Electrification","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","136","Electrification","412838.7","Electrification","","","","","","","","","","","","","","","","","","","",""
"41D","20-21","137","Electrification","688801.9","Electrification","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","1","Public Health Center Cleaning","989000","Medical","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","2","Drainage lines installation","899000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","3","Drainage lines installation","738000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","4","Drainage lines installation","898000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","5","Concretization","892000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","6","Concretization","807000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","7","CCTV camera installation","899000","CCTV","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","8","Road development","751000","Road","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","9","Concretization","755000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","10","Concretization","868000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","11","Drainage lines installation","895000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38A","21-22","12","Electrification","542000","Electrification","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","13","Concretization","793000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","14","Concretization","889000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","15","Blocks repairs","747000","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","16","Blocks repairs","810000","Pavement blocks","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","17","Concretization","576000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","18","Drainage lines installation","768000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","19","Health Center Construction","773000","Medical","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","20","Drainage lines installation","807000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","21","Drainage related maintainence","800000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","22","Drainage related maintainence","790000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","23","Garbage Removal","241000","Cleaning","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","24","Sludge (Gaal) Cleaning","886000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","25","Drainage lines installation","803000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","26","Sludge (Gaal) Cleaning","887000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","27","Drainage Line cleaning","264000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","28","Drainage Line cleaning","237000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","29","Chamber repairs and cleaning","250000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","30","Drainage Line cleaning","231000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","31","Drainage related maintainence","254000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","32","Chamber repairs and cleaning","285000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","33","Drainage Line cleaning","254000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","34","Drainage Line cleaning","258000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","35","Drainage Line cleaning","253000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","36","Toilets repairs","344000","Toilet","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","37","Chamber repairs and cleaning","292000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","38","Electrification","568000","Electrification","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","39","Drainage lines development","724000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","40","Drainage lines installation","725000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","41","Drainage lines installation","745000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","42","Drainage lines installation","875000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","43","Drainage related maintainence","873000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","44","Drainage lines installation","748000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","45","Drainage related maintainence","870000","Drainage","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","46","Concretization","677000","Concretization","","","","","","","","","","","","","","","","","","","",""
"38B","21-22","47","Road development","867000","Road","","","","","","","","","","","","","","","","","","","",""
